title,collected_date,published_date,tags,image_urls,urls,article_url
Bombeiros localizam corpo de jovem que estava desaparecido,2026-05-18 16:36:32,"terça-feira, 24/03/2026, 18:27-  Autor: DOL Carajás com informações de Delmiro Silva",tagsBombeiros DESAPARECIDOS Rios SEGURANÇA tragédia,"['/themes/DOL/assets/img/camera-solid.svg', 'https://cdn.dol.com.br/img/inline/930000/767x0/design-sem-nomejpg009375320.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2Finline%2F930000%2Fdesign-sem-nomejpg009375320.jpg%3Fxid%3D3217219%26resize%3D380%252C200%26t%3D1778920673&xid=3217219', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/carajas/noticias/policia/937347/tecnica-de-enfermagem-morre-apos-ambulancia-colidir-com-caminhao?d=1&utm_source=Facebook&utm_medium=referral&utm_campaign=Redes_Sociais', 'https://dol.com.br/carajas/noticias/policia/937490/pm-desarticula-pontos-de-trafico-em-bairros-de-tucurui?d=1&utm_source=Facebook&utm_medium=referral&utm_campaign=Redes_Sociais', 'https://dol.com.br/carajas/cidades/937502/onca-parda-morre-apos-ser-atropelada-na-br-158-no-para?utm_source=Facebook&utm_medium=referral&utm_campaign=Redes_Sociais&d=1', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/bombeiros', '/tags/desaparecidos', '/tags/rios', '/tags/seguranca', '/tags/tragedia', '#modal_5', '#', '#']",https://dol.com.br/carajas/noticias/policia/937532/bombeiros-localizam-corpo-de-jovem-que-estava-desaparecido
"Cabo da Marinha é preso por tráfico humano envolvendo bebê, em Belém",2026-05-18 16:36:33,"terça-feira, 24/03/2026, 14:30-  Autor: Júlia Marques - Fonte: PCPA",tagsadoção ilegal Direitos da Criança FALSIFICAÇÃO DE DOCUMENTOS Investigações polícia civil do pará tráfico humano,"['https://cdn.dol.com.br/img/Artigo-Destaque/930000/640x335/crop301774372513009375170-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F930000%2Fcrop301774372513009375170.jpg%3Fxid%3D3217111&xid=3217111', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/noticias/policia/937508/acao-prende-suspeitos-por-golpes-em-hospedagens-durante-a-cop30?d=1', 'https://dol.com.br/noticias/policia/937501/video-neto-tenta-abusar-da-avo-de-87-anos-e-e-preso-no-para?d=1', 'https://dol.com.br/noticias/policia/937481/dentro-do-carro-e-voltando-da-academia-homens-sao-mortos-em-belem?d=1', 'https://www.whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/adocao-ilegal', '/tags/direitos-da-crianca', '/tags/falsificacao-de-documentos', '/tags/investigacoes', '/tags/policia-civil-do-para', '/tags/trafico-humano', '#modal_5', '#', '#', '/noticias/para/942016/vigilia-de-pentecostes-2026-celebracao-dos-120-anos-da-arquidiocese-de-belem', '/esporte/mundo/942015/carvajal-encerra-ciclo-lendario-no-real-madrid-veja-os-numeros', '/esporte/mundo/942014/yamal-desfalca-espanha-em-estreia-na-copa-e-e-duvida-para-2-jogo', '/esporte/paysandu/942013/kleiton-pego-e-expulso-por-tentar-enganar-o-arbitro-diz-sumula', '/noticias/para/942012/apreensao-de-357-quilos-de-drogas-em-operacao-fluvial-no-amazonas']",https://dol.com.br/noticias/policia/937517/cabo-da-marinha-e-preso-por-trafico-humano-envolvendo-bebe-em-belem
Páscoa deve levar 106 milhões às compras no Brasil,2026-05-18 16:36:34,"terça-feira, 24/03/2026, 10:46- Atualizado 24/03/2026, 20:08-  Autor: Dol Carajas - Fonte: Diário do Pará",tagsCompras Consumo PÁSCOA tendências de mercado Varejo,"['/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/carajas/noticias/brasil/937475/vale-gas-gratuito-e-liberado-para-milhoes-veja-quem-recebe?d=1', 'https://dol.com.br/carajas/noticias/para/937486/seguro-defeso-novo-lote-paga-mais-de-110-mil-pescadores?d=1', 'https://dol.com.br/carajas/noticias/policia/937490/pm-desarticula-pontos-de-trafico-em-bairros-de-tucurui?d=1', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/compras', '/tags/consumo', '/tags/pascoa', '/tags/tendencias-de-mercado', '/tags/varejo', '#modal_5', '#', '#']",https://dol.com.br/carajas/noticias/brasil/937493/pascoa-deve-levar-106-milhoes-as-compras-no-brasil
Foragido perigoso e rede de tráfico caem em operação policial no PA,2026-05-18 16:36:35,"sexta-feira, 20/03/2026, 18:09-  Autor: DOL Carajás com informações de Delmiro Silva",tagsCONCEIÇÃO DO ARAGUAIA Homicídio pará polícia civil TRÁfico de drogas,"['/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/carajas/noticias/policia/937165/forcas-de-seguranca-prendem-foragido-em-floresta-do-araguaia?d=1&utm_source=Facebook&utm_medium=referral&utm_campaign=Redes_Sociais', 'https://dol.com.br/carajas/entretenimento/937208/morre-o-ator-chuck-norris-aos-86-anos-no-havai?utm_source=Facebook&utm_medium=referral&utm_campaign=Redes_Sociais&d=1', 'https://dol.com.br/carajas/noticias/policia/937246/homem-e-preso-em-flagrante-apos-matar-esposa-a-facadas-no-sul-do-pa?d=1&utm_source=Facebook&utm_medium=referral&utm_campaign=Redes_Sociais', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/conceicao-do-araguaia', '/tags/homicidio', '/tags/para', '/tags/policia-civil', '/tags/trafico-de-drogas', '#modal_5', '#', '#']",https://dol.com.br/carajas/noticias/policia/937251/foragido-perigoso-e-rede-de-trafico-caem-em-operacao-policial-no-pa
Dados de celular de Vorcaro levantam suspeitas de exploração sexual,2026-05-18 16:36:36,"sexta-feira, 20/03/2026, 13:31-  Autor: Sales Coimbra - Fonte: UOL",tagsEXPLORAÇÃO SEXUAL material apreendido nova frente de investigação STF TRÁFICO DE PESSOAS vídeos íntimos Vorcaro,"['https://cdn.dol.com.br/img/Artigo-Destaque/930000/640x335/whatsapp-image-2026-03-12-at-0914205e9754f8815a44e009372220-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F930000%2Fwhatsapp-image-2026-03-12-at-0914205e9754f8815a44e009372220.png%3Fxid%3D3215304&xid=3215304', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/noticias/brasil/937174/vorcaro-e-transferido-nesta-quinta-feira-e-deve-assinar-delacao?d=1', 'https://dol.com.br/noticias/brasil/937098/empresario-diz-que-dono-do-master-e-outro-e-vorcaro-e-pau-mandado?d=1', 'https://dol.com.br/noticias/brasil/936757/daniel-vorcaro-troca-advogados-e-planeja-possivel-delacao?d=1', 'https://www.whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/exploracao-sexual', '/tags/material-apreendido', '/tags/nova-frente-de-investigacao', '/tags/stf', '/tags/trafico-de-pessoas', '/tags/videos-intimos', '/tags/vorcaro', '#modal_5', '#', '#', '/entretenimento/941778/leo-dias-expoe-suposta-traicao-de-vini-jr-e-revela-conversa-com-virginia', '/esporte/esporte-brasil/941777/dorival-junior-retorna-ao-sao-paulo-apos-saida-do-corinthians', '/tuedoide/curiosidades/941776/saiba-como-lavar-cortina-na-maquina-de-lavar-sem-causar-danos', '/noticias/brasil/941775/burger-king-deixa-pepsi-e-fecha-parceria-com-coca-cola', '/entretenimento/fama/941774/leo-dias-mostra-mulheres-que-vini-jr-teria-escondido-de-virginia']",https://dol.com.br/noticias/politica/937222/dados-de-celular-de-vorcaro-levantam-suspeitas-de-exploracao-sexual
PM desarticula ponto de tráfico e captura foragido no bairro da Paz,2026-05-18 16:36:37,"quinta-feira, 19/03/2026, 10:15-  Autor: Dol Carajas - Fonte: Policia Militar",tagsNotícias Locais Polícia Segurança Pública TRÁfico de drogas,"['/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/carajas/noticias/policia/937080/ficco-deflagra-operacoes-contra-o-crime-organizado-e-corrupcao?d=1', 'https://dol.com.br/carajas/noticias/brasil/937115/nova-lei-determina-uso-imediato-de-tornozeleira-para-agressores?d=1', 'https://dol.com.br/carajas/noticias/policia/936963/servidor-municipal-e-morto-a-facadas-na-nova-maraba?d=1', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/noticias-locais', '/tags/policia', '/tags/seguranca-publica', '/tags/trafico-de-drogas', '#modal_5', '#', '#']",https://dol.com.br/carajas/noticias/para/937117/pm-desarticula-ponto-de-trafico-e-captura-foragido-no-bairro-da-paz
Governo colombiano acusa Equador de bombardeio na fronteira,2026-05-18 16:36:38,"terça-feira, 17/03/2026, 20:43-  Autor: Tarik Duarte - Fonte: Estadão",tagsAmérica do Sul DIPLOMACIA narcotráfico Política Internacional SEGURANÇA,"['https://cdn.dol.com.br/img/Artigo-Destaque/930000/640x335/crop261773790299009370110-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F930000%2Fcrop261773790299009370110.jpg%3Fxid%3D3213964&xid=3213964', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/noticias/mundo-noticias/936900/paises-aliados-rejeitam-escolta-a-trump-no-estreito-de-hormuz?d=1', 'https://dol.com.br/noticias/mundo-noticias/936803/embaixada-dos-eua-no-iraque-sofre-ataque-com-drones-do-ira?d=1', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/america-do-sul', '/tags/diplomacia', '/tags/narcotrafico', '/tags/politica-internacional', '/tags/seguranca', '#modal_5', '#', '#', '/noticias/para/942018/acusado-de-matar-irmaos-da-familia-tenorio-vai-a-juri-popular-em-belem', '/noticias/para/942017/ossada-humana-e-encontrada-em-mata-no-marajo', '/noticias/para/942016/vigilia-de-pentecostes-2026-celebracao-dos-120-anos-da-arquidiocese-de-belem', '/esporte/mundo/942015/carvajal-encerra-ciclo-lendario-no-real-madrid-veja-os-numeros', '/esporte/mundo/942014/yamal-desfalca-espanha-em-estreia-na-copa-e-e-duvida-para-2-jogo']",https://dol.com.br/noticias/mundo-noticias/937011/governo-colombiano-acusa-equador-de-bombardeio-na-fronteira
Polícia anuncia plano de fiscalização rigorosa em rios e bares de Marabá,2026-05-18 16:36:41,"segunda-feira, 16/03/2026, 19:04-  Autor: Michel Garcia",tagsbares Fiscalização IRREGULARIDADES MARABÁ polícia civil Rios Segurança Pública,"['/themes/DOL/assets/img/camera-solid.svg', 'https://cdn.dol.com.br/img/inline/930000/767x0/design-sem-nome-55jpg009369230.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2Finline%2F930000%2Fdesign-sem-nome-55jpg009369230.jpg%3Fxid%3D3213392%26resize%3D380%252C200%26t%3D1779133000&xid=3213392', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/carajas/noticias/policia/936789/homem-finge-ser-cliente-pede-pra-ligar-celular-e-sai-correndo-com-ele?d=1&utm_source=Facebook&utm_medium=referral&utm_campaign=Redes_Sociais', 'https://dol.com.br/carajas/noticias/policia/936792/homem-e-preso-por-trafico-de-drogas-no-sudeste-do-para?d=1&utm_source=Facebook&utm_medium=referral&utm_campaign=Redes_Sociais', 'https://dol.com.br/carajas/noticias/policia/936922/video-camera-flagra-assalto-dentro-de-residencia-em-tucurui?d=1&utm_source=Facebook&utm_medium=referral&utm_campaign=Redes_Sociais', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/bares', '/tags/fiscalizacao', '/tags/irregularidades', '/tags/maraba', '/tags/policia-civil', '/tags/rios', '/tags/seguranca-publica', '#modal_5', '#', '#']",https://dol.com.br/carajas/noticias/policia/936923/policia-anuncia-plano-de-fiscalizacao-rigorosa-em-rios-e-bares-de-maraba
Megaoperação da PM em Santarém: 110 quilos de drogas apreendidos,2026-05-18 16:36:44,"quinta-feira, 12/03/2026, 20:37-  Autor: Lana Oliveira - Fonte: Agência Pará",tagsOperação Policial polícia militar SANTARÉM Segurança Pública TRÁfico de drogas,"['https://cdn.dol.com.br/img/Artigo-Destaque/930000/640x335/165009366510-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F930000%2F165009366510.jpg%3Fxid%3D3211806&xid=3211806', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/noticias/para/936627/mppa-aponta-falhas-em-escola-infantil-de-ananindeua-e-cobra-adequacoes?d=1', 'https://dol.com.br/noticias/para/936642/interdicao-na-joao-paulo-segundo-nao-impedem-acesso-ao-parque-do-utinga?d=1', 'https://www.whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://www.whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/operacao-policial', '/tags/policia-militar', '/tags/santarem', '/tags/seguranca-publica', '/tags/trafico-de-drogas', '#modal_5', '#', '#', '/esporte/esporte-brasil/942036/acompanhe-ao-vivo-a-transmissao-da-convocacao-da-selecao-brasileira', '/noticias/para/942035/simulado-orienta-comunidades-de-barcarena-sobre-acidente-com-barragem', '/noticias/servico/942034/governo-do-para-anuncia-datas-dos-pagamentos-dos-servidores-publicos', '/entretenimento/942033/novo-visual-de-gusttavo-lima-vira-alvo-de-piadas-e-polemicas', '/noticias/brasil/942032/casa-propria-veja-renda-ideal-e-condicoes-para-financiar-imovel']",https://dol.com.br/noticias/para/936651/megaoperacao-da-pm-em-santarem-110-quilos-de-drogas-apreendidos
EUA devem anunciar CV e PCC como organizações terroristas,2026-05-18 16:36:46,"domingo, 08/03/2026, 20:37-  Autor: Alexandre Nascimento - Fonte: UOL",tagsCOMANDO VERMELHO Facções Criminosas Política de Segurança Primeiro Comando da Capital Relações Brasil-EUA TERRORISMO,"['https://cdn.dol.com.br/img/Artigo-Destaque/930000/640x335/crop251773012930009363410-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F930000%2Fcrop251773012930009363410.jpg%3Fxid%3D3209781&xid=3209781', '/themes/DOL/assets/img/camera-solid.svg', 'https://cdn.dol.com.br/img/inline/930000/767x0/crop331773011377-2009363410.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2Finline%2F930000%2Fcrop331773011377-2009363410.jpg%3Fxid%3D3209783%26resize%3D380%252C200%26t%3D1779113326&xid=3209783', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/tags/donald-trump?d=1', 'https://dol.com.br/tags/comando-vermelho?d=1', 'https://dol.com.br/tags/pcc?d=1', 'https://dol.com.br/esporte/mundo/936153/messi-e-o-inter-miami-visitam-trump-na-casa-branca?d=1', 'https://dol.com.br/noticias/mundo-noticias/936200/trump-diz-que-somente-rendicao-do-ira-fara-acordo-ser-possivel?d=1', 'https://dol.com.br/noticias/brasil/936292/dia-da-mulher-lula-fala-sobre-feminicidios-escala-61-e-eca-digital?d=1', 'https://www.whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/comando-vermelho', '/tags/faccoes-criminosas', '/tags/politica-de-seguranca', '/tags/primeiro-comando-da-capital', '/tags/relacoes-brasil-eua', '/tags/terrorismo', '#modal_5', '#', '#', '/esporte/mundo/941993/cavaliers-atropelam-o-detroit-pistons-e-vao-a-final-no-leste', '/esporte/esporte-brasil/941992/ancelotti-se-diverte-com-pressao-para-levar-neymar-a-copa', '/entretenimento/cultura/941991/novo-lottie-brooks-diario-roubado-e-caos-em-excursao', '/entretenimento/quadrinhos/941990/conrad-editora-revela-lancamentos-de-peso-e-reforca-hqs-nacionais', '/noticias/brasil/941989/piloto-baleado-na-testa-em-operacao-no-rio-morre-apos-batalha-pela-vida']",https://dol.com.br/noticias/mundo-noticias/936341/eua-devem-anunciar-cv-e-pcc-como-organizacoes-terroristas
Operação em Marabá desarticula grupo ligado a facção e prende oito,2026-05-18 16:36:47,"sábado, 07/03/2026, 11:37- Atualizado 08/03/2026, 13:18-  Autor: Dol Carajas - Fonte: Agência Pará",tagsfacção criminosa MARABÁ Operação Policial SEGURANÇA TRÁfico de drogas,"['/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/carajas/noticias/policia/936126/video-pm-prende-cinco-apos-homicidio-em-residencial-de-maraba?d=1', 'https://dol.com.br/carajas/cidades/outras/936195/xinguara-decreta-emergencia-apos-temporais-atingirem-720-familias?d=1', 'https://dol.com.br/carajas/noticias/policia/936199/execucao-misteriosa-jovem-e-morto-a-tiros-por-dupla-em-moto?d=1', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/faccao-criminosa', '/tags/maraba', '/tags/operacao-policial', '/tags/seguranca', '/tags/trafico-de-drogas', '#modal_5', '#', '#']",https://dol.com.br/carajas/noticias/policia/936249/operacao-em-maraba-desarticula-grupo-ligado-a-faccao-e-prende-oito
Adolescente de 13 anos é estuprada por sete pessoas no Rio,2026-05-18 16:36:48,"quinta-feira, 05/03/2026, 20:49- Atualizado 05/03/2026, 21:03-  Autor: Alexandre Nascimento - Fonte: Justiça ao Minuto",tagsCRIME ORGANIZADO direitos das mulheres justiça criminal RIO DE JANEIRO Segurança Pública violência sexual,"['https://cdn.dol.com.br/img/Artigo-Destaque/930000/640x335/crop331772753309-3009361280-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F930000%2Fcrop331772753309-3009361280.jpg%3Fxid%3D3208407&xid=3208407', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/tags/violencia-sexual?d=1', 'https://dol.com.br/noticias/brasil/935977/mais-duas-jovens-relatam-terem-sido-vitimas-de-estupro-por-reus?d=1', 'https://dol.com.br/noticias/policia/936046/porteiro-de-escola-e-preso-por-abuso-sexual-de-alunas-em-belem?d=1', 'https://dol.com.br/noticias/brasil/935986/reus-por-estupro-coletivo-tinham-modus-operandi-para-agir?d=1', 'https://dol.com.br/noticias/brasil/935882/jovem-de-17-anos-e-vitima-de-estupro-coletivo-em-copacabana?d=1', 'https://dol.com.br/tags/crime-organizado?d=1', 'https://www.whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/crime-organizado', '/tags/direitos-das-mulheres', '/tags/justica-criminal', '/tags/rio-de-janeiro', '/tags/seguranca-publica', '/tags/violencia-sexual', '#modal_5', '#', '#', '/esporte/esporte-para/941915/tuna-luso-x-aguia-de-maraba-escalacoes-arbitragem-e-onde-assistir', '/carajas/esportes/aguia/941914/sem-kukri-contra-a-tuna-joia-do-aguia-fecha-com-coritiba', '/entretenimento/941913/pabllo-vittar-danca-rock-doido-e-se-declara-te-amo-belem', '/esporte/remo/941912/chapecoense-x-remo-escalacoes-arbitragem-e-onde-assistir', '/noticias/para/941911/dia-mundial-da-reciclagem-reforca-o-papel-dos-catadores-em-belem']",https://dol.com.br/noticias/brasil/936128/adolescente-de-13-anos-e-estuprada-por-sete-pessoas-no-rio
Pará: mais de 30 integrantes de organizações criminosas são presos,2026-05-18 16:36:51,"quarta-feira, 04/03/2026, 12:02-  Autor: Mayra Monteiro - Fonte: Agência Pará",tagscombate ao crime organizado Crimes de Organização Criminosa MANDADOS DE PRISÃO Operação Coalizão pela Paz polícia civil do pará Segurança Pública,"['https://cdn.dol.com.br/img/Artigo-Destaque/930000/640x335/operacao-coalizao-pela-paz-2009360200-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F930000%2Foperacao-coalizao-pela-paz-2009360200.jpg%3Fxid%3D3207706&xid=3207706', '/themes/DOL/assets/img/camera-solid.svg', 'https://cdn.dol.com.br/img/inline/930000/767x0/whatsapp-image-2026-03-04-at-112528009360200.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2Finline%2F930000%2Fwhatsapp-image-2026-03-04-at-112528009360200.jpg%3Fxid%3D3207708%26resize%3D380%252C200%26t%3D1779133010&xid=3207708', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/noticias/policia/935432/suspeitos-ligados-a-faccao-criminosa-sao-presos-na-grande-belem?d=1', 'https://www.whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/combate-ao-crime-organizado', '/tags/crimes-de-organizacao-criminosa', '/tags/mandados-de-prisao', '/tags/operacao-coalizao-pela-paz', '/tags/policia-civil-do-para', '/tags/seguranca-publica', '#modal_5', '#', '#', '/esporte/esporte-brasil/942036/acompanhe-ao-vivo-a-transmissao-da-convocacao-da-selecao-brasileira', '/noticias/para/942035/simulado-orienta-comunidades-de-barcarena-sobre-acidente-com-barragem', '/noticias/servico/942034/governo-do-para-anuncia-datas-dos-pagamentos-dos-servidores-publicos', '/entretenimento/942033/novo-visual-de-gusttavo-lima-vira-alvo-de-piadas-e-polemicas', '/noticias/brasil/942032/casa-propria-veja-renda-ideal-e-condicoes-para-financiar-imovel']",https://dol.com.br/noticias/policia/936020/para-mais-de-30-integrantes-de-organizacoes-criminosas-sao-presos
Tráfico na Ásia: Brasileiros são resgatados de regime escravo,2026-05-18 16:36:53,"quarta-feira, 25/02/2026, 13:01-  Autor: Dol Carajas - Fonte: Metrópoles",tagsgolpes no exterior repatriação Segurança no Trabalho TECNOLOGIA TRABALHO ESCRAVO tráfico humano,"['/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/carajas/noticias/policia/935462/operacao-desarticula-esquema-de-furtos-de-motos?d=1', 'https://dol.com.br/carajas/noticias/policia/935454/motorista-e-preso-apos-acidente-que-matou-familia-indigena?d=1', 'https://dol.com.br/carajas/noticias/policia/935454/motorista-e-preso-apos-acidente-que-matou-familia-indigena?d=1', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/golpes-no-exterior', '/tags/repatriacao', '/tags/seguranca-no-trabalho', '/tags/tecnologia', '/tags/trabalho-escravo', '/tags/trafico-humano', '#modal_5', '#', '#']",https://dol.com.br/carajas/noticias/935475/trafico-na-asia-brasileiros-sao-resgatados-de-regime-escravo
Mãe e filha são presas suspeitas vender drogas em praia de Bragança,2026-05-18 16:36:54,"terça-feira, 17/02/2026, 13:44-  Autor: Lucas Quirino - Fonte: Polícia Militar do Pará",tagsBRAGANÇA CARNAVAL carnaval em bragança Entorpecentes polícia militar do pará ponto de venda de drogas Praia de Ajuruteua praia de bragança Segurança Pública TRÁfico de drogas venda de drogas na praia,"['https://cdn.dol.com.br/img/Artigo-Destaque/930000/640x335/WhatsApp-Image-2026-02-17-at-131203_00934853_0_-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F930000%2FWhatsApp-Image-2026-02-17-at-131203_00934853_0_.jpg%3Fxid%3D3200915&xid=3200915', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/noticias/policia/934732/morte-de-guardas-em-portel-terceiro-suspeito-morre-em-braganca?d=1', 'https://dol.com.br/noticias/policia/934707/acougueiro-e-executado-em-suposta-cobranca-de-taxa-do-crime-em-ananindeua?d=1', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/braganca', '/tags/carnaval', '/tags/carnaval-em-braganca', '/tags/entorpecentes', '/tags/policia-militar-do-para', '/tags/ponto-de-venda-de-drogas', '/tags/praia-de-ajuruteua', '/tags/praia-de-braganca', '/tags/seguranca-publica', '/tags/trafico-de-drogas', '/tags/venda-de-drogas-na-praia', '#modal_5', '#', '#', '/esporte/mundo/941902/ufc-confirma-retorno-de-conor-mcgregor-com-luta-marcada-contra-ex-rival', '/noticias/para/941901/idosa-morre-apos-ataque-de-jararaca-na-ilha-do-marajo', '/entretenimento/fama/941900/shakira-revela-pela-1-vez-drama-sobre-o-pai-antes-de-show-no-rio', '/entretenimento/fama/941899/morte-faz-atriz-de-o-diabo-veste-prada-se-afastar-do-namorado', '/esporte/esporte-brasil/941898/fluminense-vence-o-sao-paulo-por-2-a-1-pela-serie-a-do-brasileirao']",https://dol.com.br/noticias/policia/934853/mae-e-filha-sao-presas-suspeitas-vender-drogas-em-praia-de-braganca
Como a cientista brasileira Tatiana Sampaio está fazendo paraplégicos voltarem a andar,2026-05-18 16:36:55,"domingo, 15/02/2026, 09:43-  Autor: Wittany Yone Medeiros Arantes",tagsBIOLOGIA ciência brasileira lesão medular polilaminina regeneração nervosa tratamento experimental,"['/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/carajas/noticias/brasil/934590/o-mito-dos-163-milhoes-e-a-realidade-invisivel-do-feminicidio-no-brasil?d=1', 'https://dol.com.br/carajas/noticias/policia/934600/prf-apreende-carro-clonado-e-inicia-operacao-carnaval-com-reforco-no-policiamento?d=1', 'https://dol.com.br/carajas/noticias/policia/934593/policia-desarticula-ponto-de-trafico-e-prende-duas-mulheres-no-bairro-bela-vista?d=1', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/biologia', '/tags/ciencia-brasileira', '/tags/lesao-medular', '/tags/polilaminina', '/tags/regeneracao-nervosa', '/tags/tratamento-experimental', '#modal_5', '#', '#']",https://dol.com.br/carajas/noticias/brasil/934715/como-a-cientista-brasileira-tatiana-sampaio-esta-fazendo-paraplegicos-voltarem-a-andar
