portal~embedding~label~text~pred_label_XGBoost_all-MiniLM-L6-v2~prob_label_XGBoost_all-MiniLM-L6-v2~embedding_all-MiniLM-L6-v2~pred_label_SVM_all-MiniLM-L6-v2~prob_label_SVM_all-MiniLM-L6-v2~pred_label_logistic_regression_all-MiniLM-L6-v2~prob_label_logistic_regression_all-MiniLM-L6-v2
  3.26132542e-03 -4.39682640e-02  9.38682910e-03  3.86614278e-02
 -3.79860550e-02 -1.21511435e-02  1.69360116e-02  6.12149835e-02
  8.11314955e-02 -3.11627369e-02 -8.27898681e-02 -1.02212690e-02
 -6.64563552e-02  8.70012715e-02  3.05140037e-02 -1.25476941e-02
  6.99682161e-02  1.68800261e-02 -1.00475468e-01  1.02963574e-01
  3.78335714e-02  6.31960183e-02  3.87414061e-02 -9.46470723e-02
 -9.19893105e-03 -1.21530360e-02 -2.07788665e-02 -6.90099299e-02
  1.26298731e-02 -4.93646087e-03  1.80080179e-02 -1.97259616e-02
  6.07805848e-02  5.59358485e-03 -2.65983958e-03  9.39081684e-02
 -9.14038494e-02  2.14929637e-02 -2.97496584e-03 -2.22777273e-03
 -1.58450697e-02 -8.83439556e-03 -2.52896175e-02 -4.45663966e-02
  5.97774684e-02  2.97401287e-02  3.40064652e-02 -8.80510211e-02
 -6.01998083e-02  1.70601569e-02 -1.97526496e-02 -1.08741023e-01
  4.06466126e-02  1.12698488e-01 -3.04616019e-02 -2.48721242e-02
 -8.12700167e-02 -1.29381875e-02 -6.29048347e-02  6.97605079e-03
 -1.24588124e-02 -8.96947682e-02 -5.46405651e-02  1.41199892e-02
  2.68298984e-02 -6.69825226e-02  2.88995840e-02 -2.14692131e-02
  7.81060159e-02 -8.37175772e-02 -2.88118441e-02  1.27970986e-32
 -9.82267782e-03 -1.91725995e-02 -1.72920562e-02 -2.44895462e-02
  4.56759371e-02  1.29634915e-02 -2.81111477e-03  5.22125978e-03
  3.81812230e-02  8.84520262e-02 -9.49989855e-02  7.71295503e-02
 -9.77569446e-02  2.22292766e-02  8.30391720e-02  4.71447706e-02
  3.04761976e-02 -1.78552195e-02  3.86984907e-02 -5.86959124e-02
  3.23174447e-02  2.59057861e-02  1.33242123e-02 -3.91525030e-02
  5.22454977e-02  1.34617656e-01 -3.57467532e-02 -8.90724435e-02
 -7.15473145e-02  3.93317342e-02  4.80789579e-02 -3.12865265e-02
 -1.80851575e-02 -9.50026978e-03 -1.53401878e-03 -8.67268443e-02
 -7.04263570e-03  1.21409269e-02 -5.70087917e-02  4.02556220e-03
 -9.15022846e-03 -8.96186847e-03  8.59868973e-02  7.51812607e-02
 -1.54142939e-02 -4.71730083e-02  6.30695820e-02 -2.98975967e-02
  3.98985818e-02  6.87506348e-02 -1.75902471e-02 -7.80655369e-02
 -6.88859215e-03 -9.19850469e-02 -1.14621175e-02 -4.23138365e-02
 -8.46322477e-02  2.23871646e-03 -9.31344926e-03 -7.17100352e-02
 -2.04110704e-02 -7.70755634e-02 -4.64260429e-02  1.26106068e-02
 -8.57791379e-02 -1.45758661e-02 -4.77325730e-02  3.63949351e-02
  1.25403970e-01  1.52342916e-02 -3.96429300e-02  1.46348001e-02
 -2.77721770e-02 -4.15460803e-02  3.28985997e-03  2.82380581e-02
  1.05961248e-01  2.28936318e-02  1.67915355e-02  3.02783158e-02
 -1.53328627e-02 -4.46681194e-02  4.10907380e-02 -4.09330539e-02
  3.84060368e-02  1.39147326e-01  2.58709453e-02  7.28266761e-02
  5.07558547e-02  7.53348991e-02  3.59808654e-02  7.45907947e-02
  1.89232212e-02 -4.26860712e-02  4.37608175e-02 -1.29065812e-32
  6.86322805e-03  3.02316602e-02 -1.41513497e-02 -3.18875313e-02
  1.02062356e-02 -1.12686921e-02 -3.20592597e-02  2.57101506e-02
  5.79054020e-02 -1.54859468e-01 -5.46257347e-02 -9.85267609e-02
  7.93741494e-02  2.64411457e-02 -8.90988484e-02  5.40329106e-02
  3.18190525e-03 -3.93285155e-02 -5.61085120e-02 -1.19267508e-01
 -2.95659453e-02  9.41367149e-02  2.81372406e-02  6.00414991e-04
 -3.51723167e-03 -5.60662635e-02  2.90910229e-02 -5.15893009e-03
 -7.93762952e-02  6.32333308e-02  7.21184909e-02  2.77894121e-02
 -9.12158401e-04  1.05706863e-01 -2.31175199e-02  4.42997739e-02
  6.72928616e-02  8.35919194e-03  1.11343246e-02  1.19712725e-01
  5.61281964e-02  4.95155938e-02 -1.00320559e-02 -5.17582595e-02
 -9.39194933e-02 -3.58921336e-03 -9.29051917e-03 -9.79041532e-02
 -3.73479299e-04 -1.23864282e-02  6.45415038e-02 -4.51381914e-02
 -7.02744797e-02 -3.50588635e-02  3.88293937e-02  2.00842600e-03
  2.16263942e-02 -3.14206257e-02 -1.19485937e-01 -3.52584086e-02
  2.59693004e-02  1.06068812e-02 -6.48018345e-02 -1.40339643e-01
  7.00904056e-02  3.74237485e-02 -2.61182897e-02  7.56390998e-03
  5.49726635e-02  7.31900409e-02  5.56195602e-02 -4.36890572e-02
 -9.68683809e-02  1.21352561e-02 -2.22867057e-02  2.54574325e-02
 -2.26727258e-02  1.13668991e-02  2.71761697e-02  2.54026148e-02
 -6.51038438e-02 -6.06069528e-02 -2.86247674e-02 -4.21482548e-02
 -8.53635091e-03  8.76527652e-02 -2.99416371e-02  5.04431315e-03
  6.46025501e-03  7.47137293e-02 -4.42523360e-02  3.86867933e-02
  7.87562877e-02 -2.93321791e-03 -3.69591452e-02 -6.00982020e-08
  2.25583953e-03 -2.74899658e-02 -1.36606051e-02  2.42095795e-02
  6.05466962e-02 -2.20632274e-03 -3.65546681e-02 -1.25314211e-02
  6.33726791e-02  3.73517536e-02  3.39282043e-02  1.65015999e-02
 -4.86850366e-02 -8.44767224e-03 -1.76761281e-02  2.68644579e-02
  9.05007403e-03 -1.10022933e-03 -1.51955271e-02 -1.08624913e-01
  3.31010558e-02  7.15504633e-03 -4.79882434e-02  2.84043588e-02
  3.17267664e-02 -2.13780776e-02 -6.02124557e-02 -8.46480392e-03
 -3.69545631e-02  8.21131095e-02 -9.21283010e-03 -1.43038388e-03
 -5.05090579e-02 -5.63064292e-02 -8.75367783e-04 -1.73594933e-02
  7.47329071e-02  4.81955661e-03 -3.71712409e-02 -1.41060250e-02
  1.18466794e-01  4.92667742e-02 -1.96041968e-02 -3.13529633e-02
 -2.26123054e-02  2.05175057e-02 -3.20109837e-02  3.96438129e-03
  4.00682278e-02  3.92513126e-02 -1.11641828e-02  1.99414641e-02
  6.74910087e-04  3.79166156e-02  1.39971860e-02 -8.61610398e-02
  3.59215476e-02 -5.56869199e-03  2.69905999e-02 -1.29928375e-02
  4.87787239e-02  6.09406121e-02  3.38134877e-02 -3.89597788e-02]"~0~0.04376182895337515~0~0.0018331766308212949
cnn~"[-1.71883423e-02  3.06236725e-02  2.12642690e-03 -1.17129106e-02
 -1.54998749e-02 -5.36414832e-02 -1.70120632e-03  5.35821468e-02
 -2.26796828e-02  6.46452606e-02  4.67148758e-02 -5.56320846e-02
 -1.51711712e-02  2.84272321e-02 -1.56290196e-02 -4.57953475e-02
 -7.39690885e-02 -2.89862510e-02 -4.16998826e-02 -4.82529067e-05
  1.01900510e-01 -9.39681828e-02 -7.70004690e-02 -4.71612206e-03
 -6.62658811e-02  6.13455363e-02  1.71364304e-02  2.77633239e-02
 -8.42853189e-02  9.81321484e-02  1.72002614e-02 -5.89312520e-03
  9.24274474e-02  1.19467573e-02  9.08257663e-02  3.11063156e-02
  6.95368499e-02 -1.14285357e-01 -2.02425122e-02  1.07690603e-01
  5.61453868e-03  1.34445699e-02  6.81535224e-04 -4.92944159e-02
 -5.71344979e-02  1.38368842e-03  2.40274575e-02  5.02986535e-02
 -5.42908721e-02 -5.79133853e-02 -5.20724691e-02 -3.00599430e-02
 -3.56987715e-02  5.64115830e-02 -3.05423234e-02 -3.16378400e-02
 -5.98630719e-02 -5.77782616e-02 -2.61743292e-02  5.39960116e-02
 -3.22404765e-02 -3.26984702e-03  1.21965883e-02  6.24287017e-02
 -1.63964718e-03 -2.84597967e-02 -1.13292493e-01 -3.76057327e-02
 -4.74425964e-02 -7.34321177e-02  1.36598140e-01 -5.08614369e-02
 -3.27468514e-02 -1.50315370e-02 -4.74382676e-02  3.53043550e-03
  1.10780476e-02  4.53472622e-02  7.93962181e-02 -1.41309515e-01
  6.20451905e-02 -3.39895785e-02  9.93875265e-02 -1.07843755e-02
  2.30849860e-03 -3.26899104e-02  2.06629634e-02 -1.77855361e-02
  5.31568378e-02  2.50229817e-02  1.70910861e-02  5.07684462e-02
 -2.17928421e-02 -1.65138859e-02  2.06866190e-02  7.01807067e-02
  6.41178340e-02  3.63250151e-02 -7.94233531e-02  3.70171200e-03
  4.06098329e-02 -9.87519845e-02 -5.21339886e-02  3.21395360e-02
  8.22485518e-03 -7.57323811e-03  3.37405279e-02 -8.23477134e-02
  7.84181245e-03  1.23843767e-01 -8.24870244e-02 -4.01916876e-02
 -6.37474954e-02  1.06797647e-02  3.21980491e-02 -2.98811812e-02
 -4.50157560e-02 -9.50172264e-03  4.60278708e-03 -3.10897157e-02
  5.17554302e-03 -4.75127287e-02 -2.19707619e-02 -2.05587652e-02
  9.26018581e-02  3.99738438e-02 -1.22698606e-03  8.58796189e-33
 -1.38118081e-02  2.33080518e-02 -2.18834039e-02 -2.98086666e-02
  2.39003748e-02  2.54348665e-02  2.45558675e-02 -4.94609401e-02
  2.05035526e-02 -8.08134302e-03 -7.76855201e-02  8.57218280e-02
 -1.63695030e-02  4.06789444e-02  8.34410787e-02  3.34894322e-02
  2.43645106e-02  1.59261096e-02  2.95875175e-03  7.72664845e-02
  1.69409327e-02 -2.86628008e-02  4.53509763e-02  5.86255044e-02
  2.35262364e-02  8.73264521e-02 -1.46080311e-02 -5.19471467e-02
 -2.43044514e-02  1.81938242e-02  4.90543805e-02  2.60814140e-03
 -2.90527754e-02 -2.38657859e-03 -3.22205387e-02  1.54594099e-02
 -2.47976743e-02 -3.08349319e-02 -7.44422451e-02 -2.85214814e-03
 -2.32116301e-02  3.95906251e-03  4.93466035e-02  3.99704911e-02
  3.67713720e-02  3.13834893e-03  2.59315432e-03 -2.25782022e-02
  8.74241367e-02 -1.56062944e-02 -1.12470593e-02  1.41066592e-02
 -1.17471358e-02 -6.58427402e-02  5.83517030e-02  6.53426796e-02
 -4.97371443e-02  6.32850975e-02  2.13892758e-02 -6.76654056e-02
 -5.65025546e-02 -5.11226729e-02 -1.86515171e-02 -5.27601456e-03
  7.70353079e-02 -2.64436174e-02 -5.21984547e-02  6.24549426e-02
  4.98704389e-02 -2.11115312e-02  2.00562216e-02 -6.29051104e-02
  2.49617267e-04  7.81643838e-02 -1.17884360e-01  2.32696608e-02
  3.36892009e-02 -1.31408302e-02 -5.58543839e-02 -2.09631175e-02
 -5.39338551e-02 -9.65156779e-03  8.71532187e-02  2.13321317e-02
  4.40988876e-03  1.72115061e-02  1.52454227e-02  1.00859500e-01
  1.22436248e-02  9.83007550e-02 -4.13428433e-02 -4.76810616e-03
  3.01137175e-02  3.34194377e-02 -3.38087119e-02 -1.17234799e-32
 -2.92777419e-02 -1.18591208e-02 -3.66708264e-02 -6.42981976e-02
 -2.29192562e-02  4.86854874e-02 -2.08650157e-02 -1.78462081e-02
  5.02020009e-02 -8.16316456e-02 -4.94485907e-02 -7.63101205e-02
  6.49464577e-02 -1.54166343e-02 -5.63806631e-02  4.88463901e-02
 -2.20061429e-02  2.23246347e-02 -2.02613156e-02  4.19102330e-03
 -2.92589217e-02  6.15696236e-02 -2.71459557e-02  2.94014812e-02
 -3.81105430e-02 -1.24611286e-02  4.86847609e-02 -3.73017900e-02
 -8.46443921e-02 -9.08453092e-02  1.16501767e-02  2.86803432e-02
 -3.88152897e-03  9.32357237e-02 -5.03414683e-02  1.01187780e-01
 -7.67969643e-04 -7.97217265e-02 -4.05809581e-02  4.53262292e-02
  6.95951506e-02 -8.74841362e-02  8.10018107e-02  1.66398901e-02
 -5.93886040e-02 -3.30756083e-02 -8.08398128e-02 -7.25303367e-02
 -5.56029454e-02 -4.83932830e-02 -1.78910904e-02 -2.75885593e-02
 -1.56819120e-01  7.24481000e-03 -2.31471248e-02 -5.26333377e-02
 -9.90453735e-03 -1.82636827e-02 -9.16657150e-02 -9.49402153e-02
  7.94536322e-02  3.81241404e-02 -3.76593061e-02 -7.98764545e-03
  5.82463294e-03 -4.29905020e-02 -9.28341076e-02 -3.77182290e-02
  6.52156472e-02  1.94583219e-02  4.87560630e-02 -6.53920770e-02
 -9.55261886e-02 -2.70651877e-02  1.54325704e-03 -5.81692951e-03
 -5.36834374e-02  2.71486863e-02  1.40840663e-02 -5.98188955e-03
 -6.87695518e-02 -7.92469364e-04 -4.87842783e-02  6.65380852e-03
  2.29856521e-02 -4.37161177e-02  9.28947553e-02  1.05022565e-02
 -8.83019436e-03  8.90235975e-02 -2.58996710e-02 -4.73473128e-03
  3.16548720e-02  7.73197878e-03 -1.66958533e-02 -5.70013157e-08
  8.96661654e-02 -7.58731365e-03  6.55941516e-02  6.93279207e-02
 -3.46428193e-02 -8.60176012e-02 -5.51873185e-02 -1.40482290e-02
  6.72155023e-02  6.08503893e-02  2.85475105e-02  1.26601504e-02
 -7.39674456e-03 -3.74527238e-02 -6.49715140e-02 -2.64310446e-02
  1.98875256e-02  1.08489886e-01 -2.13761665e-02 -5.86014464e-02
 -6.68370202e-02 -7.69384997e-03 -9.00532603e-02  2.15230491e-02
  5.83463088e-02 -9.94236488e-03 -3.59698460e-02 -2.19226927e-02
  3.71832512e-02  6.78886622e-02 -1.57922491e-01 -5.55999503e-02
  8.70636180e-02 -7.05537796e-02  2.71510966e-02  1.43811794e-03
  8.04512389e-03 -3.84806842e-02  7.26509560e-03 -1.09937139e-01
  3.65313292e-02  3.62228304e-02 -1.90748535e-02 -3.88517305e-02
  1.60798840e-02 -3.98722216e-02 -5.74054532e-02  6.73179189e-03
  8.26227963e-02  9.07241330e-02 -1.07910037e-01 -3.43819596e-02
  9.63986036e-04  5.04917502e-02  2.60441434e-02  3.72051373e-02
  8.03889055e-03  2.14893855e-02  1.82415191e-02  2.81517170e-02
 -3.47600095e-02  1.45017565e-03 -6.14570566e-02 -9.53849591e-03]"~0~"título: Jogos Olímpicos de Inverno: ida de agentes do ICE causa tensão na Itália
