portal~embedding~label~text~pred_label_XGBoost_all-MiniLM-L6-v2~prob_label_XGBoost_all-MiniLM-L6-v2~pred_label_SVM_all-MiniLM-L6-v2~prob_label_SVM_all-MiniLM-L6-v2~pred_label_logistic_regression_all-MiniLM-L6-v2~prob_label_logistic_regression_all-MiniLM-L6-v2~pred_label_XGBoost_paraphrase-multilingual-MiniLM-L12-v2~prob_label_XGBoost_paraphrase-multilingual-MiniLM-L12-v2~embedding_paraphrase-multilingual-MiniLM-L12-v2~pred_label_SVM_paraphrase-multilingual-MiniLM-L12-v2~prob_label_SVM_paraphrase-multilingual-MiniLM-L12-v2~pred_label_logistic_regression_paraphrase-multilingual-MiniLM-L12-v2~prob_label_logistic_regression_paraphrase-multilingual-MiniLM-L12-v2
 -0.02185654  0.01959865  0.01730325  0.01098207  0.07451157  0.258725
  0.01655107 -0.07967789 -0.0180673   0.05600911 -0.16650762  0.15780236
 -0.12243695  0.0354578   0.16301632 -0.11261089  0.08773139  0.22735243
  0.26553386 -0.18530913  0.01640923  0.11031679 -0.08738108 -0.02941286
  0.0687404   0.10076403 -0.00724672  0.106196   -0.01565675  0.06691222
  0.03280191 -0.01338724  0.11734308  0.0458058  -0.00074545 -0.02175749
  0.11419691  0.05438586  0.01758023 -0.01480603 -0.04973243  0.05202253
 -0.16544878 -0.23238283 -0.13222581  0.14999965  0.00769539  0.08894704
  0.12589708 -0.10720429 -0.07020875 -0.04091359 -0.23756438  0.1612023
 -0.22570331 -0.02086205  0.00814182 -0.05360255  0.02539432 -0.04372988
  0.01995249 -0.07835605 -0.06512161 -0.04375447 -0.08012305 -0.00639562
 -0.08758499  0.13510674 -0.1848136  -0.1372403   0.01174428 -0.07885772
  0.05846637 -0.2261893   0.0073826  -0.23663655  0.0439194   0.09053639
  0.2073491   0.05956706 -0.17100559 -0.12797979 -0.06539145  0.0152922
  0.04451539  0.10685202 -0.13850383 -0.06936961  0.0345227  -0.08135168
  0.14711657 -0.19265234 -0.09944937  0.02475616 -0.15499613  0.06038819
  0.02514126  0.1517603  -0.21274695 -0.09072772 -0.06857575 -0.03758516
 -0.12516777 -0.059959    0.03552213  0.19266306  0.12068957  0.03085921
 -0.22874093 -0.11468275 -0.13680273 -0.04709982  0.08159778 -0.02007295
 -0.17538814  0.2206415  -0.0868673   0.10772866  0.18647282 -0.1768621
 -0.03148834  0.00911741  0.119075    0.05245556 -0.12941672  0.10236961
  0.10239089 -0.02973814  0.00716328  0.03608233 -0.13458005 -0.02384818
  0.29701006 -0.11934825 -0.03348695  0.08316483  0.08837059 -0.04464772
 -0.16747826 -0.08578372  0.17737424 -0.07814045  0.0537279  -0.07301939
  0.04957093 -0.06641548 -0.13531354  0.05208224  0.00342381 -0.10968313
  0.04671872  0.08569794 -0.21499218  0.08977485 -0.15869135  0.04457971
 -0.01005001  0.13041887 -0.21054846  0.09543772  0.16855143 -0.02170356
 -0.05944127  0.00487617 -0.1740604   0.09266294  0.05919687  0.13331136
 -0.00329609  0.027692    0.00229915  0.08355352  0.12177678 -0.09030575
  0.08130351  0.0452892  -0.03104125 -0.00689507  0.04737059 -0.00278679
 -0.00861784  0.04065172  0.14907154 -0.05443344 -0.08968476 -0.0595563
  0.09081177 -0.26626     0.10786032  0.05926693 -0.13489436  0.12343016
  0.1246326   0.2748074  -0.11999886 -0.05784905 -0.16600364 -0.03881861
  0.06998656  0.10895848 -0.05043181 -0.07951543 -0.09495184  0.08779734
 -0.10185456 -0.10147663 -0.04928109  0.02804875 -0.0492716   0.1070978
  0.08574061 -0.17182152 -0.06460989 -0.11385078 -0.135608    0.06904066
 -0.13067026  0.15780625  0.10737012  0.08090539 -0.22518702 -0.01095499
 -0.02049511 -0.04523476  0.06458478  0.01435473  0.16081284 -0.01486084
  0.20789343  0.20179826  0.07214706  0.12502012  0.05555639 -0.02072375
 -0.08362749  0.07532663  0.08552188 -0.12054303 -0.00743802 -0.03546868
 -0.02216916  0.02675188  0.12443958 -0.07607131  0.02852675 -0.06015256
 -0.28260812  0.23759624  0.06925622 -0.12383343  0.09381985  0.14263624]"~0~"título: Dono de cão que teve patas decepadas vê justiça em nova pena para maus-tratos
conteúdo: O tutor do Sansão, um cachorro da raça pitbull que teve as patas traseiras decepadas, falou à CNN, nesta sexta-feira (11), sobre a aprovação do projeto de lei 1.095/2019, que aumenta a pena para maus-tratos contra cães e gatos. Já aprovada no Congresso, a lei ainda depende de sanção do presidente Jair Bolsonaro (sem partido), que contestou a punição mais rigorosa. Defensor da maior punição, Nathan Braga de Souza comemora a aprovação do projeto e diz que a decisão é ""de suma importância"". ""Sabemos que os animais precisam de muita ajuda no nosso país"", disse. ""O agressor do Sansão, por exemplo, saiu pela porta da frente da delegacia, então é muito triste e revoltante pensar que pessoas tenham esse tipo de comportamento, façam esse tipo de crueldade com um cachorro tão dócil"", lamentou. Leia e assista também: Bolsonaro contesta pena maior para maus-tratos a animais e diz que fará enqueteAnonimato na internet contribui para aumento do tráfico de animais, diz ONGMundo perdeu 68% dos animais selvagens desde 1970, diz WWF Nathan reforçou que o agressor ainda não foi responsabilizado pelo crime e que, pela legislação atual, dificilmente será preso. ""Ele torturou um animal e decepou as patas traseiras, mas pela lei do nosso país, está tranquilo, segue sua vida e vai embora. Animais têm sentimentos, sentem dor também e têm seus direitos, então estamos lutando pela aprovação"", considerou. Relembrando o crime, que ocorreu em julho deste ano, em Confins, na Região Metropolitana de Belo Horizonte, o dono do animal disse que tratou-se de ""uma barbaridade muito grande"". ""Ele estava em um estado de choque, perdeu muito sangue e teve que fazer várias transfusões"", relatou. De acordo com o tutor, Sansão tem contado com o apoio de organizações não governamentais dedicadas ao cuidado com animais, está fazendo fisioterapia e sendo muito bem cuidado. A recuperação do pitbull está sendo relatada nas redes sociais por meio de um perfil no Instagram, que já tem mais de 135 mil seguidores. O PL foi aprovado nessa quarta-feira (9) em sessão remota no Senado e prevê que a prática de abuso, maus-tratos, ferimento ou mutilação a cães e gatos será punida com pena de reclusão, de dois a cinco anos, além de multa e proibição de guarda. O projeto agora segue para ser sancionado ou vetado por Jair Bolsonaro. Atualmente, a pena é de detenção, de três meses a um ano, e multa – dentro do item que abrange todos os animais. O projeto altera a Lei de Crimes Ambientais (Lei 9.605, de 1998) para criar um item específico para cães e gatos, que são os animais domésticos mais comuns e principais vítimas desse tipo de crime. Na live dessa quinta-feira (10), Bolsonaro afirmou que vai lançar uma espécie de enquete no Facebook para decidir se vai sancionar ou não a proposta. ""O que eu pretendo fazer, vou colocar no meu Facebook, o texto da lei, para o pessoal fazer comentários. Só deixo avisado, quem for para a baixaria é banimento. Pode reclamar, a pena é excessiva, é grande, tem que sancionar, tem que vetar. Porque não é fácil tomar uma decisão como essa daí"", disse o presidente. Bolsonaro ainda fez uma comparação de que a pena para abandono de incapaz, como um recém-nascido, é de seis meses a três anos. Ele questionou, então, a opinião do presidente da Embratur, Gilson Machado Neto, que avaliou que as duas penas para os diferentes crimes são baixas, já que considera que os animais também são ""incapazes"". (Com informações de Agência Senado e Estadão Conteúdo. Edição: Sinara Peixoto)"~0.0~0.00019986382~0.0~0.04376182895337515~0.0~0.0018331766308212949~0~0.00042474063~"[-0.0120729  -0.02140117 -0.12434235  0.02016502  0.15852563  0.16745755
  0.02004949  0.08794639  0.25109378  0.08926989  0.14469415  0.13827665
  0.07239572  0.00264782 -0.20152365 -0.07773039 -0.00464692  0.02766694
 -0.09687249  0.07713149 -0.02164094  0.07436673  0.10800598 -0.0537078
 -0.10562669 -0.18612468 -0.15437227 -0.10387614 -0.09458818 -0.13458462
 -0.00385071 -0.08611654  0.05456283  0.06706099 -0.04144005 -0.13389525
  0.35407674  0.02338925 -0.0830939   0.11053989  0.05490785  0.02724033
 -0.05270466  0.08390559  0.02675998 -0.0350064  -0.10243868  0.07034424
 -0.18415669 -0.07070193  0.10006689  0.15690996  0.00502052  0.09534517
  0.01089055 -0.20941904  0.14250916  0.1460319  -0.16913049  0.19783425
  0.02031503  0.06877343 -0.06246021  0.05335028 -0.00478972 -0.18044907
 -0.10970578 -0.08021441 -0.13609068  0.2379864   0.01806871 -0.03844627
  0.05598454 -0.11788471  0.05559114 -0.0245328  -0.02201413  0.15217061
  0.08919048 -0.18838103  0.04861098  0.01061084  0.1077591  -0.0249563
  0.0152387  -0.05244825  0.07606941  0.11619224 -0.11046089 -0.05653992
 -0.0294814  -0.05674405  0.4575832   0.06431364  0.0784871   0.18280385
 -0.05315302  0.01953296  0.00682904  0.04822117 -0.0915208   0.01248221
 -0.05679575 -0.08278768  0.16310084  0.01467283  0.06769902 -0.10012531
 -0.17638339  0.02270221 -0.08069769  0.00696037  0.07106666  0.06350693
  0.02888421  0.0673037  -0.09101062 -0.0457243  -0.01503742  0.05483886
  0.05228364 -0.12777215 -0.12874597 -0.09143135  0.13544829 -0.05874246
 -0.09267391  0.19655083  0.02517134 -0.199508   -0.17553788 -0.15605538
 -0.02185654  0.01959865  0.01730325  0.01098207  0.07451157  0.258725
  0.01655107 -0.07967789 -0.0180673   0.05600911 -0.16650762  0.15780236
 -0.12243695  0.0354578   0.16301632 -0.11261089  0.08773139  0.22735243
  0.26553386 -0.18530913  0.01640923  0.11031679 -0.08738108 -0.02941286
  0.0687404   0.10076403 -0.00724672  0.106196   -0.01565675  0.06691222
  0.03280191 -0.01338724  0.11734308  0.0458058  -0.00074545 -0.02175749
  0.11419691  0.05438586  0.01758023 -0.01480603 -0.04973243  0.05202253
 -0.16544878 -0.23238283 -0.13222581  0.14999965  0.00769539  0.08894704
  0.12589708 -0.10720429 -0.07020875 -0.04091359 -0.23756438  0.1612023
 -0.22570331 -0.02086205  0.00814182 -0.05360255  0.02539432 -0.04372988
  0.01995249 -0.07835605 -0.06512161 -0.04375447 -0.08012305 -0.00639562
 -0.08758499  0.13510674 -0.1848136  -0.1372403   0.01174428 -0.07885772
  0.05846637 -0.2261893   0.0073826  -0.23663655  0.0439194   0.09053639
  0.2073491   0.05956706 -0.17100559 -0.12797979 -0.06539145  0.0152922
  0.04451539  0.10685202 -0.13850383 -0.06936961  0.0345227  -0.08135168
  0.14711657 -0.19265234 -0.09944937  0.02475616 -0.15499613  0.06038819
  0.02514126  0.1517603  -0.21274695 -0.09072772 -0.06857575 -0.03758516
 -0.12516777 -0.059959    0.03552213  0.19266306  0.12068957  0.03085921
 -0.22874093 -0.11468275 -0.13680273 -0.04709982  0.08159778 -0.02007295
 -0.17538814  0.2206415  -0.0868673   0.10772866  0.18647282 -0.1768621
 -0.03148834  0.00911741  0.119075    0.05245556 -0.12941672  0.10236961
  0.10239089 -0.02973814  0.00716328  0.03608233 -0.13458005 -0.02384818
  0.29701006 -0.11934825 -0.03348695  0.08316483  0.08837059 -0.04464772
 -0.16747826 -0.08578372  0.17737424 -0.07814045  0.0537279  -0.07301939
  0.04957093 -0.06641548 -0.13531354  0.05208224  0.00342381 -0.10968313
  0.04671872  0.08569794 -0.21499218  0.08977485 -0.15869135  0.04457971
 -0.01005001  0.13041887 -0.21054846  0.09543772  0.16855143 -0.02170356
 -0.05944127  0.00487617 -0.1740604   0.09266294  0.05919687  0.13331136
 -0.00329609  0.027692    0.00229915  0.08355352  0.12177678 -0.09030575
  0.08130351  0.0452892  -0.03104125 -0.00689507  0.04737059 -0.00278679
 -0.00861784  0.04065172  0.14907154 -0.05443344 -0.08968476 -0.0595563
  0.09081177 -0.26626     0.10786032  0.05926693 -0.13489436  0.12343016
  0.1246326   0.2748074  -0.11999886 -0.05784905 -0.16600364 -0.03881861
  0.06998656  0.10895848 -0.05043181 -0.07951543 -0.09495184  0.08779734
 -0.10185456 -0.10147663 -0.04928109  0.02804875 -0.0492716   0.1070978
  0.08574061 -0.17182152 -0.06460989 -0.11385078 -0.135608    0.06904066
 -0.13067026  0.15780625  0.10737012  0.08090539 -0.22518702 -0.01095499
 -0.02049511 -0.04523476  0.06458478  0.01435473  0.16081284 -0.01486084
  0.20789343  0.20179826  0.07214706  0.12502012  0.05555639 -0.02072375
 -0.08362749  0.07532663  0.08552188 -0.12054303 -0.00743802 -0.03546868
 -0.02216916  0.02675188  0.12443958 -0.07607131  0.02852675 -0.06015256
 -0.28260812  0.23759624  0.06925622 -0.12383343  0.09381985  0.14263624]"~0~0.005970179204873592~0~3.1409106271155908e-06
cnn~"[-0.05804486 -0.04277921 -0.08234096  0.06022957  0.22740372  0.03408533
  0.14737065 -0.2473051   0.00784855  0.10988156 -0.11410891  0.10735879
  0.09362885  0.13231501 -0.01266075 -0.04486322 -0.13870262  0.05806179
 -0.0928847   0.09904774 -0.01373725 -0.22745454  0.08024733  0.21666448
 -0.04337141  0.2818124  -0.15693085  0.03532815  0.05686161  0.05567586
 -0.07281875 -0.16158184 -0.03218836  0.2081945   0.12933746 -0.03629459
  0.06610594 -0.00485011  0.07251374  0.21337417  0.11786658  0.06088681
 -0.06332091  0.36956617  0.05795337  0.09457631  0.0843537  -0.01262991
 -0.3357971   0.08721504 -0.06566935 -0.08750521 -0.17195487  0.06663685
 -0.04872984 -0.11994538  0.00241954 -0.16243862 -0.01540359  0.03003669
 -0.11132959  0.02252848 -0.01162689  0.06624206 -0.17780808  0.07912391
 -0.16303365  0.08333668 -0.00956791 -0.0452586   0.21218094  0.16226634
 -0.12490927 -0.1469829   0.103792    0.02379083 -0.00277691  0.13719194
  0.08190071 -0.06271242  0.29854167 -0.1540215   0.22149196  0.17045721
  0.04605665 -0.2068683   0.02619931  0.03139743  0.23418374  0.20612875
 -0.04449171  0.06716767  0.30927712  0.04085842  0.13456126  0.14680612
 -0.07135044 -0.03776063 -0.05181662  0.12114321 -0.03422024 -0.12382633
 -0.01766631  0.08185488 -0.0494291  -0.08525018  0.01654387 -0.27388567
 -0.03631743  0.05240836 -0.07746349 -0.16419803 -0.13392764  0.10882507
 -0.12665729  0.02811889  0.05193318  0.17754899 -0.20263197 -0.12832154
 -0.04536555 -0.24245942  0.04917007 -0.0410475   0.21723397 -0.02528386
 -0.16053464  0.01914654  0.04301462 -0.09301019  0.0119329   0.12909672
 -0.16358088  0.0437308  -0.13803585 -0.1746756  -0.1024779  -0.04298839
 -0.30206424  0.3763255  -0.00780124  0.3254382  -0.00523414  0.10337809
  0.01046508  0.1588453  -0.10480496  0.16201364  0.16859448  0.01597433
  0.18982637  0.12154564 -0.02951605  0.3653267  -0.1027956  -0.19725594
  0.01377052  0.11182966 -0.16010794  0.04937546  0.00433417  0.11436892
  0.08475503 -0.1252913   0.06871627 -0.05380226 -0.17248836  0.0729083
  0.01705726 -0.12024927  0.05547825 -0.15951623  0.2197122  -0.12437285
 -0.05659072 -0.11259259  0.02925096  0.14692602  0.27372566 -0.03985489
  0.05817483 -0.15880187  0.20498803  0.06881814  0.01091104  0.1952616
  0.03285334 -0.16091634 -0.06886458 -0.06798129  0.08984397  0.13494042
  0.299803    0.08916087 -0.00643554  0.1695149  -0.06269874  0.2229955
 -0.10843272  0.13679959 -0.14381576 -0.00573153 -0.15062794 -0.02933398
  0.19466057 -0.03529701  0.18333578 -0.15801576 -0.02503326  0.03220503
  0.09473934  0.07748201 -0.25915256 -0.01559878  0.04441187 -0.00523103
  0.09791281  0.19849905 -0.16742115  0.02547549 -0.01501811  0.1057086
 -0.10680958 -0.23153296 -0.16896544 -0.4201351  -0.07313564 -0.07913658
 -0.1795241  -0.01953701 -0.18203914  0.00851083  0.15827669  0.20254453
 -0.24776578 -0.17216507  0.15860161  0.20194787 -0.23937684 -0.13733023
  0.09148827  0.18420938 -0.07398258 -0.07756607  0.09908778  0.06182079
  0.02620862  0.06312369 -0.25783265  0.25067818  0.15674578 -0.34510466
 -0.16527222 -0.14193873 -0.13030681  0.0940779  -0.28973517 -0.10352464
 -0.09713122  0.344328   -0.04796404  0.02095481  0.02262258  0.09150303
  0.13269079 -0.0462643   0.16152982  0.19637117 -0.15211837  0.24497956
  0.0919392  -0.17982405 -0.15339562 -0.13930944 -0.04264157  0.08920337
 -0.31335276 -0.10227375 -0.22679031  0.17394798 -0.15389289 -0.15566
  0.09965522 -0.01716676  0.0418274  -0.17526971  0.04683281  0.00312675
 -0.05866856 -0.06274662 -0.01261725 -0.20462018  0.09776954  0.2405597
  0.12062335 -0.24903423 -0.13478741  0.12809463  0.15620779  0.21795617
  0.11822199  0.18450901 -0.04835267 -0.12982623  0.00343473  0.0394951
  0.00847006  0.02127617 -0.02677784 -0.14544678 -0.0544208  -0.08344173
  0.15361318 -0.02250686  0.25661877  0.02179037 -0.02064674 -0.02248772
  0.05443933 -0.34904164  0.11209534  0.02061355 -0.03885481  0.1912687
 -0.14952174  0.15704235 -0.15338345 -0.11882282 -0.13183579 -0.11307388
 -0.06490682  0.0847164  -0.05180295 -0.20367935 -0.10751464  0.21803905
  0.02604499  0.01560822  0.11432523  0.07021159  0.02361245  0.16455121
 -0.06810556 -0.1721381  -0.00264593  0.09869153  0.19130175 -0.07856608
  0.03177532 -0.03018544 -0.13422048 -0.19937828 -0.05210557 -0.12879555
  0.11403508  0.24816886 -0.02538848 -0.10030184  0.08743741 -0.42534074
 -0.18703213  0.16082788 -0.18017927  0.01321057 -0.02779733  0.25582075
 -0.35006166 -0.03568915  0.09950765  0.04978286 -0.18371998 -0.2485969
 -0.10791203 -0.12962818  0.20526415  0.09429227  0.22320537  0.09615082
  0.18810564 -0.00694738 -0.21834335 -0.10584952 -0.06113376  0.09706321]"~0~"título: Jogos Olímpicos de Inverno: ida de agentes do ICE causa tensão na Itália
conteúdo: Agentes do Serviço de Imigração e Alfândega dos Estados Unidos (ICE) ajudarão a proteger delegações americanas nos Jogos Olímpicos de Inverno do próximo mês, na Itália, provocando reação política no país. Integrantes do ICE e da Patrulha de Fronteiras vêm sendo duramente criticados pela aplicação da política migratória do presidente Donald Trump após matarem dois cidadãos americanos em incidentes separados neste mês, em Minnesota. A divisão de Investigações de Segurança Interna do ICE dará apoio ao Serviço de Segurança Diplomática do Departamento de Estado durante os Jogos de Milão-Cortina, entre 6 e 22 de fevereiro, informou o Departamento de Segurança Interna (DHS) em publicação no X. Segundo o DHS, o papel dos agentes será “avaliar e mitigar riscos de organizações criminosas transnacionais”, ressaltando que “todas as operações de segurança permanecem sob autoridade italiana”. “Obviamente, o ICE não realiza operações de fiscalização migratória em países estrangeiros”, afirmou a porta-voz do DHS, Tricia McLaughlin. O ICE já atuou em grandes eventos esportivos nos EUA e no exterior, incluindo Olimpíadas anteriores, como parte de parcerias internacionais contra tráfico humano e de drogas, disse Jason Houser, ex-chefe de gabinete do ICE no governo Joe Biden. Apesar das garantias de que a presença não é incomum, políticos italianos criticaram duramente a atuação de agentes do ICE no país, apontando o desgaste da imagem dos Estados Unidos nos últimos meses. “Isso me parece uma estupidez absoluta”, disse Maurizio Lupi, líder de um pequeno partido centrista da coalizão da premiê Giorgia Meloni, ao jornal la Repubblica. O prefeito de Milão, Giuseppe Sala, de centro-esquerda, chamou o ICE de “uma milícia que mata”. À rádio RTL 102.5, afirmou: “Está claro que eles não são bem-vindos em Milão, não há dúvida”. O governo italiano tentou reduzir as tensões. O Ministério do Interior disse que os agentes do ICE atuarão apenas em escritórios diplomáticos dos EUA, como o consulado em Milão, e “não nas ruas”. O ministro do Interior, Matteo Piantedosi, afirmou ter se reunido com o embaixador dos EUA, Tilman Fertitta, e disse que falará ao Parlamento em 4 de fevereiro. A embaixada americana não comentou. O chanceler Antonio Tajani pediu uma reação equilibrada. “Não estamos falando das pessoas do ICE que estavam nas ruas de Minneapolis... Não é como se a SS (nazista) estivesse chegando”, disse a jornalistas. Um porta-voz do Departamento de Estado afirmou que, como em Olimpíadas anteriores, várias agências federais dos EUA apoiarão a segurança, incluindo o ICE. Já o partido oposicionista Italia Viva, liderado pelo ex-primeiro-ministro Matteo Renzi, afirmou que agentes ligados ao ICE não representam os valores italianos e deveriam ser impedidos de entrar no país. O sindicato de extrema esquerda USB anunciou um protesto “ICE OUT” no centro de Milão em 6 de fevereiro, data da cerimônia de abertura dos Jogos Olímpicos."~0.0~0.00018323689~0.0~0.009349876715894899~0.0~1.1076927779630959e-07~0~0.0031726542~"[-0.05804486 -0.04277921 -0.08234096  0.06022957  0.22740372  0.03408533
  0.14737065 -0.2473051   0.00784855  0.10988156 -0.11410891  0.10735879
  0.09362885  0.13231501 -0.01266075 -0.04486322 -0.13870262  0.05806179
 -0.0928847   0.09904774 -0.01373725 -0.22745454  0.08024733  0.21666448
 -0.04337141  0.2818124  -0.15693085  0.03532815  0.05686161  0.05567586
 -0.07281875 -0.16158184 -0.03218836  0.2081945   0.12933746 -0.03629459
  0.06610594 -0.00485011  0.07251374  0.21337417  0.11786658  0.06088681
 -0.06332091  0.36956617  0.05795337  0.09457631  0.0843537  -0.01262991
 -0.3357971   0.08721504 -0.06566935 -0.08750521 -0.17195487  0.06663685
 -0.04872984 -0.11994538  0.00241954 -0.16243862 -0.01540359  0.03003669
 -0.11132959  0.02252848 -0.01162689  0.06624206 -0.17780808  0.07912391
 -0.16303365  0.08333668 -0.00956791 -0.0452586   0.21218094  0.16226634
 -0.12490927 -0.1469829   0.103792    0.02379083 -0.00277691  0.13719194
  0.08190071 -0.06271242  0.29854167 -0.1540215   0.22149196  0.17045721
  0.04605665 -0.2068683   0.02619931  0.03139743  0.23418374  0.20612875
 -0.04449171  0.06716767  0.30927712  0.04085842  0.13456126  0.14680612
 -0.07135044 -0.03776063 -0.05181662  0.12114321 -0.03422024 -0.12382633
 -0.01766631  0.08185488 -0.0494291  -0.08525018  0.01654387 -0.27388567
 -0.03631743  0.05240836 -0.07746349 -0.16419803 -0.13392764  0.10882507
 -0.12665729  0.02811889  0.05193318  0.17754899 -0.20263197 -0.12832154
 -0.04536555 -0.24245942  0.04917007 -0.0410475   0.21723397 -0.02528386
 -0.16053464  0.01914654  0.04301462 -0.09301019  0.0119329   0.12909672
 -0.16358088  0.0437308  -0.13803585 -0.1746756  -0.1024779  -0.04298839
 -0.30206424  0.3763255  -0.00780124  0.3254382  -0.00523414  0.10337809
  0.01046508  0.1588453  -0.10480496  0.16201364  0.16859448  0.01597433
  0.18982637  0.12154564 -0.02951605  0.3653267  -0.1027956  -0.19725594
  0.01377052  0.11182966 -0.16010794  0.04937546  0.00433417  0.11436892
  0.08475503 -0.1252913   0.06871627 -0.05380226 -0.17248836  0.0729083
  0.01705726 -0.12024927  0.05547825 -0.15951623  0.2197122  -0.12437285
 -0.05659072 -0.11259259  0.02925096  0.14692602  0.27372566 -0.03985489
  0.05817483 -0.15880187  0.20498803  0.06881814  0.01091104  0.1952616
  0.03285334 -0.16091634 -0.06886458 -0.06798129  0.08984397  0.13494042
  0.299803    0.08916087 -0.00643554  0.1695149  -0.06269874  0.2229955
 -0.10843272  0.13679959 -0.14381576 -0.00573153 -0.15062794 -0.02933398
  0.19466057 -0.03529701  0.18333578 -0.15801576 -0.02503326  0.03220503
  0.09473934  0.07748201 -0.25915256 -0.01559878  0.04441187 -0.00523103
  0.09791281  0.19849905 -0.16742115  0.02547549 -0.01501811  0.1057086
 -0.10680958 -0.23153296 -0.16896544 -0.4201351  -0.07313564 -0.07913658
 -0.1795241  -0.01953701 -0.18203914  0.00851083  0.15827669  0.20254453
 -0.24776578 -0.17216507  0.15860161  0.20194787 -0.23937684 -0.13733023
  0.09148827  0.18420938 -0.07398258 -0.07756607  0.09908778  0.06182079
  0.02620862  0.06312369 -0.25783265  0.25067818  0.15674578 -0.34510466
 -0.16527222 -0.14193873 -0.13030681  0.0940779  -0.28973517 -0.10352464
 -0.09713122  0.344328   -0.04796404  0.02095481  0.02262258  0.09150303
  0.13269079 -0.0462643   0.16152982  0.19637117 -0.15211837  0.24497956
  0.0919392  -0.17982405 -0.15339562 -0.13930944 -0.04264157  0.08920337
 -0.31335276 -0.10227375 -0.22679031  0.17394798 -0.15389289 -0.15566
  0.09965522 -0.01716676  0.0418274  -0.17526971  0.04683281  0.00312675
 -0.05866856 -0.06274662 -0.01261725 -0.20462018  0.09776954  0.2405597
  0.12062335 -0.24903423 -0.13478741  0.12809463  0.15620779  0.21795617
  0.11822199  0.18450901 -0.04835267 -0.12982623  0.00343473  0.0394951
  0.00847006  0.02127617 -0.02677784 -0.14544678 -0.0544208  -0.08344173
  0.15361318 -0.02250686  0.25661877  0.02179037 -0.02064674 -0.02248772
  0.05443933 -0.34904164  0.11209534  0.02061355 -0.03885481  0.1912687
 -0.14952174  0.15704235 -0.15338345 -0.11882282 -0.13183579 -0.11307388
 -0.06490682  0.0847164  -0.05180295 -0.20367935 -0.10751464  0.21803905
  0.02604499  0.01560822  0.11432523  0.07021159  0.02361245  0.16455121
 -0.06810556 -0.1721381  -0.00264593  0.09869153  0.19130175 -0.07856608
  0.03177532 -0.03018544 -0.13422048 -0.19937828 -0.05210557 -0.12879555
  0.11403508  0.24816886 -0.02538848 -0.10030184  0.08743741 -0.42534074
 -0.18703213  0.16082788 -0.18017927  0.01321057 -0.02779733  0.25582075
 -0.35006166 -0.03568915  0.09950765  0.04978286 -0.18371998 -0.2485969
 -0.10791203 -0.12962818  0.20526415  0.09429227  0.22320537  0.09615082
  0.18810564 -0.00694738 -0.21834335 -0.10584952 -0.06113376  0.09706321]"~0~0.05754660438401076~0~0.01966353562765049
